,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
564,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,0.9154158861235957,0.9281233988421264,0.0042987796207290315,0.9514623588874466,-0.3949996178902225
565,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,0.9514623588874466,-0.3949996178902225
566,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,-1.9642189359561713,-0.3839318755874892,-0.3713135523419849,1.9382838916021676,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
567,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,-1.9642189359561713,2.6046287468833076,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-0.2173893553125191,-0.3949996178902225
568,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.0332374905702971,-1.0774429361952762,0.0042987796207290315,-0.2173893553125191,-0.3949996178902225
569,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-1.6133147991171566,-0.044866663718760774,0.509108216856287,2.6046287468833076,-0.3713135523419849,-0.5159202964708173,0.9154158861235957,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
570,-1.3489835355508972,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,-0.3949996178902225
571,1.6165290506248557,0.19462473604038055,1.1776075670109856,1.4298407059684812,1.7203306578255055,2.810000693256835,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,-0.3949996178902225
572,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,1.4298407059684812,1.7203306578255055,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,-0.3949996178902225
573,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,-3.816828764587405,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.0332374905702971,-1.0774429361952762,-2.9403652605785267,0.016380987527474036,-0.3949996178902225
574,-1.3489835355508972,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,-3.816828764587405,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,-0.3949996178902225
575,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,0.06594542172613593
576,-1.3489835355508972,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,-1.9642189359561713,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,0.016380987527474036,0.06594542172613593
577,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-1.6133147991171566,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,0.9281233988421264,0.0042987796207290315,0.9514623588874466,-0.3949996178902225
578,0.6280248552329382,0.19462473604038055,1.1776075670109856,-0.6993786061802353,1.7203306578255055,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,0.9281233988421264,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
579,-0.36047934015897953,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-1.6133147991171566,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,0.9514623588874466,-0.3949996178902225
580,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,1.7203306578255055,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,0.7854710428521344,-0.044866663718760774,-1.9642189359561713,2.6046287468833076,-0.3713135523419849,-0.5159202964708173,0.9154158861235957,0.9281233988421264,2.9489628198199846,0.9514623588874466,-0.3949996178902225
581,1.6165290506248557,0.19462473604038055,1.1776075670109856,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,1.5951914835972993,0.7854710428521344,2.004044312771315,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.0332374905702971,0.9281233988421264,0.0042987796207290315,-1.386241069512485,4.214450778273362
582,1.6165290506248557,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.0332374905702971,0.9281233988421264,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
583,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,0.06594542172613593
584,-1.3489835355508972,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,-3.816828764587405,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,0.06594542172613593
585,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,2.203338570147778,-1.5135031572679922,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,0.9281233988421264,-2.9403652605785267,0.9514623588874466,1.9097255801915696
586,0.6280248552329382,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,0.016380987527474036,0.06594542172613593
587,-1.3489835355508972,0.19462473604038055,1.1776075670109856,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,0.7854710428521344,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,1.9382838916021676,-0.98189086726419,0.9281233988421264,0.0042987796207290315,0.9514623588874466,0.06594542172613593
588,-1.3489835355508972,0.19462473604038055,1.1776075670109856,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,2.203338570147778,1.5951914835972993,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,1.9382838916021676,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
589,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
590,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,2.9878982967771943,1.7405205441780576,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,1.5951914835972993,0.7854710428521344,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,0.9281233988421264,0.0042987796207290315,-0.2173893553125191,-0.3949996178902225
591,1.6165290506248557,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-1.0693221519637985,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
592,-1.3489835355508972,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-0.41392187813251113,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,-2.9403652605785267,-1.386241069512485,-0.3949996178902225
593,-1.3489835355508972,0.19462473604038055,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,-1.5135031572679922,0.7854710428521344,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
594,0.6280248552329382,-5.138093031466053,-0.8491793259601832,-0.6993786061802353,-0.5812836011793211,-0.35587179832364524,-2.987898296777194,-3.816828764587405,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-2.8127077201018023,-1.0693221519637985,-1.9642189359561713,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,0.016380987527474036,0.06594542172613593
595,0.6280248552329382,0.19462473604038055,1.1776075670109856,1.4298407059684812,-0.5812836011793211,-0.35587179832364524,0.33468341311303,0.26199760630553165,-0.33468341311302985,-0.5745407621558637,-0.18216065373932724,-0.4701423912951178,-0.45385671251283455,0.04084416316465362,-1.6133147991171566,-0.044866663718760774,0.509108216856287,-0.3839318755874892,-0.3713135523419849,-0.5159202964708173,-0.98189086726419,-1.0774429361952762,0.0042987796207290315,-1.386241069512485,-0.3949996178902225
